chromosome,start,end,name,strand,type,gene
chr1,65045530,65045606,ENSG00000264470.1,+,miRNA,MIR4794
chr1,65210778,65298915,ENSG00000162437.10,+,protein_coding,RAVER2
chr1,65298912,65432187,ENSG00000162434.7,-,protein_coding,JAK1
chr1,65384126,65384366,ENSG00000234784.2,+,pseudogene,RP11-182I10.1
chr1,65407662,65408048,ENSG00000233877.2,+,pseudogene,RP11-182I10.2
chr1,65437908,65468159,ENSG00000226891.2,-,lincRNA,RP11-182I10.3
chr1,65450291,65451770,ENSG00000185031.6,-,pseudogene,SLC2A3P2
chr1,65469153,65469770,ENSG00000272506.1,-,lincRNA,RP4-535B20.4
chr1,65488651,65488757,ENSG00000212257.1,-,snRNA,RNU6-1176P
chr1,65523438,65523525,ENSG00000265996.1,-,miRNA,MIR3671
chr1,65524117,65524191,ENSG00000199135.1,-,miRNA,MIR101-1
chr1,65532310,65533420,ENSG00000231485.1,-,lincRNA,RP4-535B20.1
chr1,65543096,65543814,ENSG00000235804.2,-,pseudogene,RP4-535B20.2
chr1,65558075,65558297,ENSG00000234496.2,-,pseudogene,MRPS21P1
chr1,65613232,65697828,ENSG00000162433.10,+,protein_coding,AK4
chr1,65620163,65620333,ENSG00000231622.1,+,pseudogene,RP4-700A9.1
chr1,65713902,65881552,ENSG00000116675.11,+,protein_coding,DNAJC6
chr1,65745139,65772204,ENSG00000229294.1,-,antisense,RP5-1044H5.1
chr1,65764438,65764663,ENSG00000234144.1,-,pseudogene,RP5-1044H5.2
chr1,65881499,65881689,ENSG00000222624.1,+,snRNA,RNU2-15P
chr1,65886248,66107242,ENSG00000116678.14,+,protein_coding,LEPR
chr1,65886270,65901690,ENSG00000213625.4,+,protein_coding,LEPROT
chr1,65952089,65959871,ENSG00000237852.1,+,sense_intronic,RP4-630A11.3
chr1,66037232,66037335,ENSG00000238931.1,+,snoRNA,snoU13
chr1,66041812,66044063,ENSG00000224570.1,-,pseudogene,RP11-430H12.2
chr1,66226743,66227035,ENSG00000239319.2,-,misc_RNA,RN7SL854P
chr1,66258197,66840259,ENSG00000184588.13,+,protein_coding,PDE4B
chr1,66508183,66516401,ENSG00000227466.1,-,antisense,RP11-397C12.1
chr1,66560144,66560229,ENSG00000223152.1,-,snRNA,RNU4-88P
chr1,66999066,67213982,ENSG00000118473.17,+,protein_coding,SGIP1
chr1,67094123,67094200,ENSG00000264720.1,+,miRNA,MIR3117
chr1,67131547,67142710,ENSG00000248458.2,-,protein_coding,AL139147.1
chr1,67196650,67196741,ENSG00000221655.2,-,miRNA,AL354978.1
chr1,67218142,67244470,ENSG00000152760.5,+,protein_coding,TCTEX1D1
chr1,67263424,67266939,ENSG00000172410.4,-,protein_coding,INSL5
chr1,67278568,67390570,ENSG00000152763.12,-,protein_coding,WDR78
chr1,67292625,67294241,ENSG00000231080.1,+,antisense,RP11-342H21.2
chr1,67390578,67454302,ENSG00000198160.10,+,protein_coding,MIER1
chr1,67465015,67519782,ENSG00000116704.6,-,protein_coding,SLC35D1
chr1,67557848,67697536,ENSG00000203963.7,-,protein_coding,C1orf141
chr1,67568328,67568462,ENSG00000252433.1,-,snoRNA,SNORA31
chr1,67632083,67725662,ENSG00000162594.10,+,protein_coding,IL23R
chr1,67661823,67661926,ENSG00000253074.1,+,snRNA,RNU6-586P
chr1,67705123,67705210,ENSG00000221733.1,-,miRNA,AL109843.1
chr1,67733284,67733409,ENSG00000252116.1,-,snRNA,RNU4ATAC4P
chr1,67743735,67744462,ENSG00000228523.1,+,pseudogene,RP4-763G1.1
chr1,67773047,67862583,ENSG00000081985.6,+,protein_coding,IL12RB2
chr1,67873493,67896098,ENSG00000142864.10,-,protein_coding,SERBP1
chr1,67882897,67883001,ENSG00000223263.1,+,snRNA,RNU6-387P
chr1,67995313,67998012,ENSG00000235200.1,+,lincRNA,RP4-763G1.2
chr1,68006810,68006916,ENSG00000207504.1,+,snRNA,RNU6-1031P
chr1,68026756,68027129,ENSG00000238139.2,+,pseudogene,RP11-393N21.1
chr1,68122516,68122812,ENSG00000242482.2,-,misc_RNA,RN7SL392P
chr1,68125838,68126696,ENSG00000232048.2,-,pseudogene,HNRNPCP9
chr1,68150744,68154021,ENSG00000116717.7,+,protein_coding,GADD45A
chr1,68167149,68299150,ENSG00000172380.5,-,protein_coding,GNG12
chr1,68238276,68238336,ENSG00000238778.1,-,snRNA,RNU7-80P
chr1,68297986,68668670,ENSG00000232284.3,+,antisense,GNG12-AS1
chr1,68509013,68509916,ENSG00000235055.3,+,pseudogene,RP4-609E1.2
chr1,68511645,68517314,ENSG00000162595.4,-,protein_coding,DIRAS3
chr1,68515043,68515428,ENSG00000228431.1,-,pseudogene,ARL5AP3
chr1,68523860,68523945,ENSG00000263542.1,+,miRNA,AL157407.1
chr1,68564142,68698803,ENSG00000116729.9,-,protein_coding,WLS
chr1,68627444,68628773,ENSG00000234383.1,-,pseudogene,CTBP2P8
chr1,68649201,68649293,ENSG00000221203.1,-,miRNA,MIR1262
chr1,68708157,68708738,ENSG00000229133.1,-,pseudogene,RPS7P4
chr1,68748071,68748305,ENSG00000225242.2,+,pseudogene,COX6B1P7
chr1,68841010,68841346,ENSG00000237622.1,-,pseudogene,TCEB1P18
chr1,68847124,68847340,ENSG00000229440.1,-,pseudogene,RP5-1033K19.2
chr1,68894505,68915642,ENSG00000116745.6,-,protein_coding,RPE65
chr1,68939835,68962904,ENSG00000024526.12,-,protein_coding,DEPDC1
chr1,68944812,68949222,ENSG00000233589.1,+,antisense,RP4-694A7.2
chr1,68962359,69004310,ENSG00000234264.1,+,antisense,RP4-694A7.4
chr1,68980058,68980352,ENSG00000225167.1,-,pseudogene,RP4-694A7.3
chr1,69521581,69650686,ENSG00000223883.1,+,lincRNA,RP11-424D14.1
chr1,69709055,69715106,ENSG00000235446.1,-,lincRNA,RP11-74K19.1
chr1,69898938,69901092,ENSG00000229639.1,+,lincRNA,RP3-380B4.1
chr1,70034081,70617628,ENSG00000033122.14,+,protein_coding,LRRC7
chr1,70072538,70073984,ENSG00000270615.1,-,pseudogene,RP11-379C1.1
chr1,70345275,70345577,ENSG00000240692.2,+,misc_RNA,RN7SL538P
chr1,70385005,70386000,ENSG00000229359.2,+,pseudogene,PIN1P1
chr1,70479665,70496905,ENSG00000237919.1,-,antisense,RP11-181B18.1
chr1,70610488,70671303,ENSG00000066557.5,-,protein_coding,LRRC40
chr1,70645829,70646123,ENSG00000244389.2,-,misc_RNA,RN7SL242P
chr1,70671365,70718735,ENSG00000116754.9,+,protein_coding,SRSF11
chr1,70684272,70686706,ENSG00000228988.1,-,antisense,RP4-677H15.4
chr1,70726271,70820417,ENSG00000118454.8,-,protein_coding,ANKRD13C
chr1,70820488,70851022,ENSG00000197568.9,+,protein_coding,HHLA3
chr1,70825245,70826120,ENSG00000226088.1,-,antisense,RP11-180O5.2
chr1,70876901,70905534,ENSG00000116761.7,+,protein_coding,CTH
chr1,70910754,70911219,ENSG00000271992.1,+,lincRNA,RP11-42O15.3
chr1,70996209,70997175,ENSG00000233020.1,+,pseudogene,RP11-42O15.2
chr1,71126340,71126948,ENSG00000237033.2,-,pseudogene,CASP3P1
chr1,71172136,71252151,ENSG00000229051.1,+,lincRNA,RP5-952N6.1
chr1,71181616,71185972,ENSG00000226208.1,-,lincRNA,RP11-99H8.1
chr1,71318036,71513491,ENSG00000050628.16,-,protein_coding,PTGER3
chr1,71413062,71417176,ENSG00000235782.1,+,antisense,RP3-333A15.1
chr1,71471537,71472185,ENSG00000269933.1,-,sense_intronic,RP3-333A15.2
chr1,71514538,71532867,ENSG00000235079.1,+,antisense,ZRANB2-AS1
chr1,71528974,71546980,ENSG00000132485.8,-,protein_coding,ZRANB2
chr1,71533314,71533399,ENSG00000207721.1,-,miRNA,MIR186
chr1,71547007,71955652,ENSG00000229956.5,+,processed_transcript,ZRANB2-AS2
chr1,71607658,71607751,ENSG00000264239.1,-,miRNA,AL360297.1
chr1,71716682,71717802,ENSG00000237726.1,+,lincRNA,RP11-386O9.2
chr1,71832737,71832986,ENSG00000226324.1,-,pseudogene,RP11-115M14.1
chr1,71861623,72748417,ENSG00000172260.9,-,protein_coding,NEGR1
chr1,72036639,72039241,ENSG00000231985.1,+,antisense,RP11-82L20.1
chr1,72203856,72204037,ENSG00000271618.1,+,pseudogene,RP11-175G14.2
chr1,72259915,72302695,ENSG00000228853.1,-,sense_intronic,NEGR1-IT1
chr1,72740235,72740842,ENSG00000233994.2,+,pseudogene,GDI2P2
chr1,72767155,72767512,ENSG00000227207.2,+,pseudogene,RPL31P12
chr1,73183346,73183452,ENSG00000212366.1,-,snRNA,RNU6-1246P
chr1,73214604,73364823,ENSG00000225087.1,-,lincRNA,RP4-660H19.1
chr1,73230714,73245974,ENSG00000227016.2,+,lincRNA,RP11-262K1.1
chr1,73570475,73571965,ENSG00000229636.2,+,pseudogene,KRT8P21
chr1,73657287,73657538,ENSG00000251825.1,-,misc_RNA,RN7SKP19
chr1,73771853,73820934,ENSG00000233973.1,+,lincRNA,RP4-598G3.1
chr1,74100899,74180897,ENSG00000223479.3,+,lincRNA,RP4-788P17.1
chr1,74215200,74215306,ENSG00000200601.1,-,rRNA,RNA5SP50
chr1,74349396,74349505,ENSG00000252005.1,+,snRNA,RNU4ATAC8P
chr1,74491699,74663871,ENSG00000162620.11,-,protein_coding,LRRIQ3
chr1,74663896,74699770,ENSG00000254685.2,+,protein_coding,FPGT
chr1,74663919,75009666,ENSG00000259030.2,+,protein_coding,FPGT-TNNI3K
chr1,74663947,75010112,ENSG00000116783.10,+,protein_coding,TNNI3K
chr1,74807263,74844486,ENSG00000237324.2,-,antisense,RP11-439H8.4
chr1,74933879,74935227,ENSG00000233894.1,+,antisense,RP4-650F12.2
chr1,74935562,74978298,ENSG00000162621.5,-,protein_coding,LRRC53
chr1,75033795,75139422,ENSG00000178965.9,-,protein_coding,C1orf173
chr1,75055419,75087403,ENSG00000234497.1,+,antisense,RP4-612J11.1
chr1,75164453,75165017,ENSG00000272864.1,-,lincRNA,RP11-17E13.2
chr1,75171170,75199092,ENSG00000116791.9,-,protein_coding,CRYZ
chr1,75198836,75232362,ENSG00000162623.11,+,protein_coding,TYW3
chr1,75428998,75430802,ENSG00000229943.1,+,lincRNA,RP11-93N20.1
chr1,75588203,75589612,ENSG00000261213.1,-,lincRNA,RP11-510C10.4
chr1,75593515,75598743,ENSG00000224127.1,-,antisense,RP11-510C10.2
chr1,75594119,75627218,ENSG00000162624.10,+,protein_coding,LHX8
chr1,75595659,75598261,ENSG00000224149.1,-,antisense,RP11-510C10.3
chr1,75648730,75648832,ENSG00000206999.1,+,snRNA,RNU6-622P
chr1,75667816,76076801,ENSG00000137968.12,-,protein_coding,SLC44A5
chr1,75987247,75987916,ENSG00000224493.1,+,pseudogene,RP11-87O11.1
chr1,76003700,76003804,ENSG00000252338.1,-,snRNA,RNU6-503P
chr1,76047784,76048240,ENSG00000213579.3,+,pseudogene,RP4-595K12.1
chr1,76107031,76107772,ENSG00000230863.2,-,pseudogene,RP4-595K12.2
chr1,76175688,76189696,ENSG00000178193.5,-,antisense,RP4-682C21.5
chr1,76190036,76253260,ENSG00000117054.9,+,protein_coding,ACADM
chr1,76209103,76210461,ENSG00000181227.2,-,pseudogene,RP4-682C21.2
chr1,76251879,76260764,ENSG00000137955.11,+,protein_coding,RABGGTB
chr1,76252757,76252835,ENSG00000206620.1,+,snoRNA,SNORD45C
chr1,76253574,76253657,ENSG00000207241.1,+,snoRNA,SNORD45A
chr1,76255162,76255233,ENSG00000201487.1,+,snoRNA,SNORD45B
chr1,76262567,76378923,ENSG00000057468.6,+,protein_coding,MSH4
chr1,76308317,76308402,ENSG00000266832.1,+,miRNA,AL445464.1
chr1,76384558,76398116,ENSG00000154007.6,-,protein_coding,ASB17
chr1,76477009,76485041,ENSG00000225605.1,+,lincRNA,RP11-550H2.1
chr1,76507376,76531913,ENSG00000230027.1,+,lincRNA,RP11-550H2.2
chr1,76540404,77100286,ENSG00000184005.9,+,protein_coding,ST6GALNAC3
chr1,76819268,76819931,ENSG00000223905.1,-,pseudogene,RP11-335E14.1
chr1,77102562,77103024,ENSG00000272855.1,+,lincRNA,RP5-1102E8.3
chr1,77165474,77166223,ENSG00000226415.1,+,pseudogene,TPI1P1
chr1,77183825,77183926,ENSG00000264686.1,+,miRNA,AC104458.1
chr1,77218820,77218925,ENSG00000199921.1,+,snRNA,RNU6-161P
chr1,77223809,77244952,ENSG00000237552.1,-,lincRNA,RP11-415A20.1
chr1,77333126,77531396,ENSG00000117069.10,+,protein_coding,ST6GALNAC5
chr1,77473429,77473500,ENSG00000221720.2,+,miRNA,AC096951.1
chr1,77533605,77544167,ENSG00000230498.1,+,antisense,RP4-564M11.2
chr1,77554675,77685115,ENSG00000142892.10,-,protein_coding,PIGK
chr1,77594768,77595384,ENSG00000226084.4,+,pseudogene,RP4-706A16.3
chr1,77660510,77661080,ENSG00000228187.1,+,pseudogene,RP11-363H12.1
chr1,77747736,78025651,ENSG00000154027.14,+,protein_coding,AK5
chr1,77811731,77815270,ENSG00000233099.1,-,antisense,RP11-375A5.1
chr1,77857107,77857213,ENSG00000221664.1,-,miRNA,AC095030.1
chr1,77886010,77886071,ENSG00000251767.1,+,snRNA,RNU7-8P
chr1,78028101,78149104,ENSG00000036549.8,-,protein_coding,ZZZ3
chr1,78080554,78080637,ENSG00000251785.1,+,rRNA,RNA5SP20
chr1,78111009,78111301,ENSG00000243437.2,+,misc_RNA,RN7SL370P
chr1,78161672,78225537,ENSG00000077254.10,-,protein_coding,USP33
chr1,78239550,78240549,ENSG00000232672.1,-,pseudogene,RP4-706L14.2
chr1,78245309,78344106,ENSG00000180488.10,+,protein_coding,FAM73A
chr1,78245589,78245684,ENSG00000222849.1,+,rRNA,RNA5SP21
chr1,78276507,78277621,ENSG00000219201.3,-,pseudogene,RP11-181C21.4
chr1,78312795,78314487,ENSG00000235613.2,+,pseudogene,NSRP1P1
chr1,78319040,78319578,ENSG00000232015.2,+,pseudogene,RP11-181C21.6
chr1,78347033,78355224,ENSG00000235927.2,-,antisense,NEXN-AS1
chr1,78354198,78409580,ENSG00000162614.14,+,protein_coding,NEXN
chr1,78409740,78444794,ENSG00000162613.12,-,protein_coding,FUBP1
chr1,78444859,78483648,ENSG00000162616.8,+,protein_coding,DNAJB4
chr1,78445226,78604133,ENSG00000137960.5,+,protein_coding,GIPC2
chr1,78470030,78470238,ENSG00000273338.1,-,antisense,RP11-386I14.4
chr1,78509067,78509832,ENSG00000213561.4,-,pseudogene,RP11-386I14.2
chr1,78554672,78554767,ENSG00000251958.1,-,snRNA,RNU6-1102P
chr1,78557183,78557738,ENSG00000213560.4,+,pseudogene,RP11-386I14.3
chr1,78560491,78560599,ENSG00000202263.1,-,rRNA,RNA5SP22
chr1,78636165,78636921,ENSG00000233333.2,-,pseudogene,RNFT1P2
chr1,78695283,78835149,ENSG00000237413.1,+,processed_transcript,RP11-183M13.1
chr1,78769568,79005434,ENSG00000122420.5,+,protein_coding,PTGFR
chr1,78782841,78782947,ENSG00000227556.1,-,pseudogene,RP11-472F19.1
chr1,78840849,78840953,ENSG00000212308.1,-,rRNA,RNA5SP23
chr1,79085607,79111830,ENSG00000137959.11,+,protein_coding,IFI44L
chr1,79115481,79129763,ENSG00000137965.6,+,protein_coding,IFI44
chr1,79131957,79132380,ENSG00000238015.2,+,pseudogene,RP4-641G12.3
chr1,79152745,79152845,ENSG00000221683.1,+,miRNA,AC104837.1
chr1,79214758,79216344,ENSG00000235400.1,+,pseudogene,RP4-641G12.4
chr1,79355449,79472403,ENSG00000162618.8,-,protein_coding,ELTD1
chr1,79520630,79521740,ENSG00000230787.1,-,pseudogene,PSAT1P3
chr1,79600818,79600911,ENSG00000266388.1,-,miRNA,AC093430.1
chr1,79789454,79790548,ENSG00000235011.2,+,lincRNA,RP4-726F1.1
chr1,79986765,79987888,ENSG00000232676.1,+,pseudogene,ADH5P2
chr1,80557788,80558922,ENSG00000235756.2,-,pseudogene,RP11-339A11.1
chr1,80580628,80582603,ENSG00000260322.1,+,lincRNA,RP11-339A11.2
chr1,80749037,80749655,ENSG00000236407.1,+,pseudogene,HMGB1P18
chr1,80795064,80795173,ENSG00000266033.1,-,miRNA,AL606519.1
chr1,80839049,80840306,ENSG00000225598.1,-,lincRNA,RP11-339D23.1
chr1,80916768,80917689,ENSG00000213559.4,-,pseudogene,HNRNPA1P64
chr1,80929986,80930403,ENSG00000227062.2,-,pseudogene,RP11-115A15.4
chr1,80961588,80961918,ENSG00000234108.1,+,pseudogene,RP11-115A15.2
chr1,81000663,81050048,ENSG00000224326.1,-,lincRNA,RP11-115A15.1
chr1,81001440,81112473,ENSG00000234184.1,+,lincRNA,RP5-887A10.1
chr1,81546475,81546856,ENSG00000227937.1,+,pseudogene,MTND2P30
chr1,81563952,81564690,ENSG00000229752.1,-,pseudogene,RP5-831K15.1
chr1,81674253,81674895,ENSG00000235089.1,+,pseudogene,RP3-445O10.1
chr1,81717474,81717781,ENSG00000223026.1,+,misc_RNA,RN7SKP247
chr1,81771845,82458120,ENSG00000117114.15,+,protein_coding,LPHN2
chr1,81892141,81893290,ENSG00000224494.1,+,pseudogene,HNRNPA3P14
chr1,81967479,81969153,ENSG00000227288.3,+,pseudogene,RP5-837I24.1
chr1,81970784,81971981,ENSG00000227960.1,+,sense_intronic,RP5-837I24.6
chr1,81979565,82023387,ENSG00000234953.2,-,antisense,RP5-837I24.2
chr1,82022806,82023517,ENSG00000242598.1,-,pseudogene,MED28P8
chr1,82051626,82091398,ENSG00000236676.1,-,antisense,RP5-837I24.4
chr1,82061842,82062191,ENSG00000234683.1,-,pseudogene,RP5-837I24.5
chr1,82187378,82188753,ENSG00000215875.4,+,pseudogene,ST13P20
chr1,82680904,82726817,ENSG00000233290.1,-,lincRNA,RP11-147G16.1
chr1,83368866,83632498,ENSG00000230817.1,+,lincRNA,RP4-601K24.1
chr1,83439565,83451891,ENSG00000236268.1,-,lincRNA,RP11-170N11.1
chr1,83911736,83920454,ENSG00000231364.1,+,lincRNA,RP11-413G15.1
chr1,84041459,84326706,ENSG00000233008.1,-,lincRNA,RP11-475O6.1
chr1,84255963,84267148,ENSG00000237076.1,+,lincRNA,RP5-836J3.1
chr1,84259560,84259653,ENSG00000223231.1,+,miRNA,AL035706.1
chr1,84330711,84464833,ENSG00000137941.12,-,protein_coding,TTLL7
chr1,84444801,84449983,ENSG00000233061.1,-,sense_intronic,TTLL7-IT1
chr1,84481548,84484054,ENSG00000229486.2,-,pseudogene,RP4-552O12.1
chr1,84542014,84543614,ENSG00000271576.1,-,lincRNA,RP11-486G15.2
chr1,84543745,84704181,ENSG00000142875.15,+,protein_coding,PRKACB
chr1,84551424,84551916,ENSG00000213540.3,+,pseudogene,RP11-486G15.1
chr1,84710017,84710260,ENSG00000226970.2,+,pseudogene,RP11-82H13.2
chr1,84743004,84743140,ENSG00000199959.1,+,snoRNA,SNORA2
chr1,84764049,84855640,ENSG00000203943.4,+,protein_coding,SAMD13
chr1,84810361,84815622,ENSG00000249237.1,+,pseudogene,RP11-376N17.4
chr1,84831111,84863514,ENSG00000240520.1,-,pseudogene,UOX
chr1,84864215,84880701,ENSG00000137976.7,+,protein_coding,DNASE2B
chr1,84944942,84963473,ENSG00000117133.6,+,protein_coding,RPF1
chr1,84964008,84972248,ENSG00000174021.6,-,protein_coding,GNG5
chr1,84971974,85031877,ENSG00000122432.12,+,pseudogene,SPATA1
chr1,85015289,85040163,ENSG00000117151.8,-,protein_coding,CTBS
chr1,85093913,85100703,ENSG00000180869.3,-,protein_coding,C1orf180
chr1,85101841,85102789,ENSG00000232622.1,-,pseudogene,RP11-484D4.3
chr1,85109390,85156486,ENSG00000117155.12,-,protein_coding,SSX2IP
chr1,85258751,85258882,ENSG00000251899.1,-,miRNA,AC104169.1
chr1,85277285,85358896,ENSG00000171517.5,-,protein_coding,LPAR3
chr1,85391268,85462796,ENSG00000153898.8,-,protein_coding,MCOLN2
chr1,85464830,85598821,ENSG00000162643.8,+,protein_coding,WDR63
chr1,85483765,85514182,ENSG00000055732.8,-,protein_coding,MCOLN3
chr1,85599477,85599556,ENSG00000266110.1,+,miRNA,MIR4423
chr1,85622556,85666729,ENSG00000097096.8,-,protein_coding,SYDE2
chr1,85715639,85725355,ENSG00000162642.9,-,protein_coding,C1orf52
chr1,85729979,85730085,ENSG00000223254.1,+,misc_RNA,Y_RNA
chr1,85731931,85742773,ENSG00000142867.8,-,protein_coding,BCL10
chr1,85742398,85913807,ENSG00000223653.1,+,antisense,RP11-131L23.1
chr1,85750293,85750356,ENSG00000264380.1,+,miRNA,AL590113.1
chr1,85784164,86043933,ENSG00000153904.14,-,protein_coding,DDAH1
chr1,85900858,85900967,ENSG00000199459.1,-,misc_RNA,Y_RNA
chr1,85932978,85933343,ENSG00000273264.1,+,lincRNA,RP11-131L23.2
chr1,86044183,86044425,ENSG00000272691.1,-,lincRNA,RP11-290M5.4
chr1,86046444,86049645,ENSG00000142871.11,+,protein_coding,CYR61
chr1,86057963,86058039,ENSG00000199934.1,+,snoRNA,SNORD81
chr1,86064814,86066417,ENSG00000230285.1,+,lincRNA,RP11-290M5.2
chr1,86115106,86174116,ENSG00000117174.6,-,protein_coding,ZNHIT6
chr1,86194916,86622626,ENSG00000171502.10,-,protein_coding,COL24A1
chr1,86349363,86349481,ENSG00000201620.1,-,rRNA,RNA5SP51
chr1,86495537,86496272,ENSG00000229505.1,+,pseudogene,RP4-682E18.1
chr1,86814344,86862023,ENSG00000122417.11,-,protein_coding,ODF2L
chr1,86869859,86870549,ENSG00000231349.2,-,pseudogene,RP11-444C12.1
chr1,86889769,86922241,ENSG00000137975.7,+,protein_coding,CLCA2
chr1,86934051,86965972,ENSG00000016490.11,+,protein_coding,CLCA1
chr1,87012761,87046437,ENSG00000016602.8,+,protein_coding,CLCA4
chr1,87018308,87019025,ENSG00000224466.1,-,pseudogene,RP4-651E10.3
chr1,87036864,87158886,ENSG00000236915.1,-,antisense,RP4-651E10.4
chr1,87071953,87072040,ENSG00000221702.2,-,miRNA,AL356270.1
chr1,87099956,87121059,ENSG00000153923.6,+,pseudogene,CLCA3P
chr1,87169185,87170145,ENSG00000261737.1,-,antisense,RP4-612B15.3
chr1,87170259,87213867,ENSG00000097033.10,+,protein_coding,SH3GLB1
chr1,87250596,87251150,ENSG00000230721.1,+,pseudogene,RP4-612B15.2
chr1,87328132,87380107,ENSG00000183291.11,-,protein_coding,SEP15
chr1,87380331,87602334,ENSG00000153936.12,+,protein_coding,HS2ST1
chr1,87397882,87400574,ENSG00000267734.1,-,lincRNA,RP4-604K5.3
chr1,87409368,87410425,ENSG00000224198.1,-,antisense,RP4-604K5.2
chr1,87458692,87634884,ENSG00000267561.1,+,protein_coding,RP5-1052I5.2
chr1,87510618,87511554,ENSG00000235251.2,-,pseudogene,RP11-384B12.2
chr1,87511558,87512383,ENSG00000225568.1,+,pseudogene,RP11-384B12.3
chr1,87595448,87634881,ENSG00000267272.1,+,lincRNA,RP5-1052I5.1
chr1,87616981,87617128,ENSG00000221222.1,+,miRNA,AL139139.1
chr1,87794151,87814606,ENSG00000143013.8,+,protein_coding,LMO4
chr1,87819207,87837338,ENSG00000227290.1,-,lincRNA,RP4-544H6.2
chr1,87918923,87919056,ENSG00000199318.1,-,rRNA,RNA5SP52
chr1,88365592,88371397,ENSG00000224235.1,-,lincRNA,RP5-1027O11.1
chr1,88778836,88778985,ENSG00000270507.1,+,pseudogene,CTA-21C21.1
chr1,88943514,88943797,ENSG00000239504.2,-,misc_RNA,RN7SL583P
chr1,88963992,88964359,ENSG00000230053.2,-,pseudogene,RP11-76N22.1
chr1,89003196,89150887,ENSG00000237505.2,-,antisense,RP11-76N22.2
chr1,89043563,89043884,ENSG00000237959.1,+,pseudogene,RPL36AP10
chr1,89149905,89301938,ENSG00000065243.14,+,protein_coding,PKN2
chr1,89282462,89282568,ENSG00000207234.1,+,snRNA,RNU6-125P
chr1,89294785,89295102,ENSG00000241975.1,+,pseudogene,TCEB1P19
chr1,89318615,89357627,ENSG00000137947.7,-,protein_coding,GTF2B
chr1,89389053,89389527,ENSG00000235308.1,+,pseudogene,RP11-82K18.2
chr1,89401456,89458636,ENSG00000137944.12,-,protein_coding,CCBL2
chr1,89445139,89458643,ENSG00000213516.5,-,protein_coding,RBMXL1
chr1,89472349,89488577,ENSG00000117226.7,-,protein_coding,GBP3
chr1,89485929,89486048,ENSG00000202385.1,-,misc_RNA,Y_RNA
chr1,89518002,89531043,ENSG00000117228.9,-,protein_coding,GBP1
chr1,89569968,89570450,ENSG00000234518.1,-,pseudogene,PTGES3P1
chr1,89571815,89616139,ENSG00000162645.8,-,protein_coding,GBP2
chr1,89597434,89641723,ENSG00000213512.1,-,protein_coding,GBP7
chr1,89646831,89664615,ENSG00000162654.8,-,protein_coding,GBP4
chr1,89724633,89738544,ENSG00000154451.10,-,protein_coding,GBP5
chr1,89726265,89735437,ENSG00000237568.1,+,antisense,RP4-620F22.2
chr1,89755359,89756020,ENSG00000238081.1,-,pseudogene,RP4-620F22.3
chr1,89790205,89800563,ENSG00000233235.1,+,pseudogene,RP5-908D6.1
chr1,89829617,89852020,ENSG00000183347.13,+,protein_coding,GBP6
chr1,89859592,89860224,ENSG00000215874.3,+,pseudogene,CAPNS1P1
chr1,89873238,89891802,ENSG00000225492.2,+,pseudogene,GBP1P1
chr1,89990395,90063423,ENSG00000197147.8,+,protein_coding,LRRC8B
chr1,90048800,90098453,ENSG00000231999.2,-,antisense,RP5-1007M22.2
chr1,90095284,90141945,ENSG00000230735.1,+,sense_intronic,RP11-413E1.4
chr1,90098631,90235462,ENSG00000171488.10,+,protein_coding,LRRC8C
chr1,90098699,90398809,ENSG00000271949.1,+,protein_coding,RP11-302M6.4
chr1,90126771,90126912,ENSG00000226394.2,-,pseudogene,RP11-413E1.2
chr1,90233771,90233877,ENSG00000239176.1,-,snoRNA,snoU13
chr1,90254473,90256051,ENSG00000231613.1,+,sense_intronic,RP5-943J3.1
chr1,90285733,90286427,ENSG00000272931.1,-,lincRNA,RP5-943J3.2
chr1,90286573,90402170,ENSG00000171492.10,+,protein_coding,LRRC8D
chr1,90405160,90405706,ENSG00000272672.1,+,lincRNA,RP11-302M6.5
chr1,90453272,90453503,ENSG00000252797.1,-,misc_RNA,RN7SKP272
chr1,90459152,90459880,ENSG00000228175.2,-,pseudogene,GEMIN8P4
chr1,90460671,90501090,ENSG00000162664.12,+,protein_coding,ZNF326
chr1,90719014,90719117,ENSG00000212459.1,-,snRNA,RNU6-695P
chr1,90976467,90999029,ENSG00000229201.1,-,lincRNA,RP5-827O9.1
chr1,91123307,91123520,ENSG00000199666.1,+,snoRNA,U3
chr1,91177096,91182794,ENSG00000143032.7,-,protein_coding,BARHL2
chr1,91248543,91317207,ENSG00000233593.2,-,lincRNA,RP4-665J23.1
chr1,91317316,91319843,ENSG00000225446.1,+,lincRNA,RP4-665J23.2
chr1,91326107,91328477,ENSG00000272094.1,-,lincRNA,RP4-665J23.4
chr1,91358549,91359169,ENSG00000232882.1,-,pseudogene,PHKA1P1
chr1,91380859,91487829,ENSG00000122482.16,-,protein_coding,ZNF644
chr1,91489476,91490361,ENSG00000232393.1,+,pseudogene,RPL5P6
chr1,91726323,91870426,ENSG00000162669.11,-,protein_coding,HFM1
chr1,91727182,91727281,ENSG00000206817.1,+,misc_RNA,Y_RNA
chr1,91793926,91795070,ENSG00000215873.2,+,pseudogene,FEN1P1
chr1,91966408,91991321,ENSG00000097046.8,+,protein_coding,CDC7
chr1,92000223,92001150,ENSG00000241318.3,-,pseudogene,RP11-47K11.2
chr1,92065728,92065878,ENSG00000229067.1,+,pseudogene,RP11-91I11.1
